left
-53.541918991690586, -65.36297174967083, -99.99999999999994,
-52.23408350973601, -60.157614114309865, -99.99999999999994,
-53.31461196506947, -58.78007066999475, -99.99999999999994,
-51.788492912703624, -58.050050028474246, -99.99999999999994,
-52.72596517097513, -58.857122090700386, -99.99999999999994,
-49.64564288112825, -64.46886821167247, -99.99999999999994,
-53.97263994847849, -56.85626169126231, -99.99999999999994,
-51.17450325745573, -69.81551403085913, -99.99999999999994,
-50.855693245812226, -59.65484826667229, -99.99999999999994,
-52.62726054677867, -61.00225181971485, -99.99999999999994,
-51.3277573247058, -60.3335912466804, -99.99999999999994,
-52.93645320499882, -62.27654140747027, -99.99999999999994,
-54.59909860553712, -62.99339358897909, -99.99999999999994,
-52.07386792909728, -56.32113753524485, -99.99999999999994,
-51.8678176164181, -55.86002125836304, -99.99999999999994,
-48.47341932792364, -67.257057657045, -99.99999999999685,
-50.4881467443002, -57.792103276565584, -99.99999999973494,
-47.24185224739366, -61.45580907508144, -99.99999999046963,
-44.62584397275545, -58.01358163572543, -99.99999928358167,
-47.842325920330595, -64.00322984119713, -99.9999830998174,
-39.796418193269275, -60.32156641259663, -99.99997681730781,
-38.39004732662167, -46.18797441096087, -99.9996013276521,
-35.50664259326362, -47.71251952836227, -99.97572505549682,
-31.444986591710297, -44.8374090487061, -99.96670103634682,
-25.527576298804775, -51.22470650823124, -99.72610725500465,
-27.480216698490448, -50.681041320740064, -99.48462247926797,
-24.047459966731605, -35.674833179689095, -99.29303495098488,
-18.722065770814563, -37.05915735083014, -94.76652366972641,
-17.121061602363387, -31.027884356927927, -97.21871610556306,
-13.90591498628639, -24.11055967393469, -97.49684449500675,
-4.383378050419208, -21.98639305468729, -93.53891811077334,
-3.9665407190728983, -11.97019251101564, -81.4697981114816,
-2.9331422285798805, -13.82075960806485, -71.7570463519,
-2.4714752310971333, -8.837097217386413, -65.13215599,
-3.737559333811454, -19.42568470540632, -61.2579511,
-2.2806432958056053, -5.241169843827902, -71.7570463519,
-0.5042664874691363, -1.9178619928589575, -46.8559,
-0.688019791185712, -6.946725214890001, -27.1,
-0.20640802409100004, -3.9731310000000004, -56.953279,
-0.12465900000000002, -1.248302421, -46.8559,
-0.005314410000000001, -2.5200000000000005, -34.39,
-0.12465900000000002, 0.0, -34.39,
0.0, 0.0, -10.0,
0.0, 0.0, 0,
0.0, 0.0, -10.0,
0.0, 0, -10.0,
0.0, 0, 0,
0.0, 0.0, 0, 
0.0, 0.0, -10.0,
0, 0, 0,
0.0, 0.0, 0,
0, 0.0, 0,
0, 0.0, -10.0,
0, 0, 0,
0.0, 0.0, 0,
0, 0, -10.0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
straight
0, -54.84144983974979, 0,
-60.33017981885082, -52.98778750501796, -58.097876104949506,
-65.42516428998367, -55.163779896411775, -61.63256514197065,
-58.13365906037246, -50.558279406315044, -61.709822441980876,
-60.13868972635549, -51.7921163346729, -71.7581134699264,
-54.79090460162064, -51.59487009716761, -69.19466419700255,
-62.949087551224316, -53.001185188431954, -69.1054507685794,
-71.73158106014789, -53.2689063137202, -68.719731082009,
-73.10309569701953, -56.26805056368141, -61.47790662927419,
-58.368214222997196, -51.49813632260267, -55.12493312234195,
-60.936764158992396, -49.39060311910353, -63.220785623113315,
-67.23539196481917, -53.300812635180236, -64.55542869558487,
-63.26040451252891, -49.83819563924144, -63.650447902098534,
-61.49293169262874, -50.96126846922178, -74.97565595509235,
-55.471140285796196, -54.20785303564749, -57.11491343896427,
-70.46028812082662, -51.31561271398015, -61.56026647067039,
-64.1335942375285, -54.60978296403366, -57.3910901753543,
-52.16100078271419, -54.89214937779344, -55.674295511464706, 
-62.04109342401648, -53.40557771017509, -56.22128969098891,
-61.14806622039755, -52.20357307244336, -55.360560822974605,
-62.03947077648962, -48.38597566440859, -61.71468954233738,
-64.71275572849574, -48.876152779827514, -61.133130372687205,
-49.03522493794624, -46.50619715596727, -51.630449006828826,
-61.64310710999557, -47.08697406159398, -64.90371253301407,
-53.481385215705316, -47.21214017389294, -55.19778819260055,
-56.68354074484304, -40.91183353301663, -49.32379537779648,
-47.423339488729226, -41.90437791770804, -60.160869242858965,
-48.73888399414461, -36.71339711576519, -45.33406024154223,
-50.71409305612314, -33.44089710112901, -41.68098236302627,
-49.639370782447294, -33.552267515963464, -46.14110974840604,
-46.32764484077618, -28.060546426158645, -39.19680124152005,
-42.793209983691305, -26.22526184685472, -35.612033906249216,
-41.14874883992519, -24.680528127055965, -40.94358465392968,
-17.763485595374195, -18.952336929225375, -41.56648136419578,
-19.50690994445192, -13.195781902000968, -33.00210385418561,
-16.15857692424807, -7.326136560282028, -10.762811288957508,
-9.33766699533976, -5.489039946594143, -16.085069435062458,
-11.913464165374867, -4.498257141410364, -6.990800787693062, 
-5.504612838036692, -4.37403054545003, -12.861046043159678,
-9.73051117367919, -2.624155350149717, -11.503971298848587,
-9.560270203363915, -1.3609777850542044, -1.959562184272595, 
-4.934926997984265, -1.7857070501708003, -2.3636776082451436,
-1.989441, -0.6348947949172901, -9.892479708000002,
-0.019026900000000003, -0.360580939543899, -6.088770000000001,
-3.8245782969000004, -0.38545611912, -3.249,
-5.2299044100000005, -0.005904900000000002, -2.4502193100000005,
-0.35073000000000004, 0.0, 0.0,
-2.8512, 0.0, 0,
0.0, 0.0, 0,
0.0, 0.0, 0.0,
0, 0.0, 0.0,
0.0, 0.0, 0.0, 
0.0, 0.0, 0,
0.0, 0.0, 0,
0.0, 0.0, 0,
0.0, 0.0, 0,
0, 0.0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
