0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;4;4.1366;4.5252;5.4809;7.6142;27.2653;19.7675;4.9819;4
0;0;0;0;4;4.1366;4.5252;5.4809;7.6142;27.2653;19.7675;4.9819;4
0;0;0;0;4;4.1366;4.5252;5.4809;7.6142;27.2653;19.7675;4.9819;4
0;0;0;0;4;4.1366;4.5252;5.4809;7.6142;27.2653;19.7675;4.9819;4
0;0;0;0;4;4.1366;4.5252;5.4809;7.6142;27.2653;19.7675;4.9819;4
72.9789;1.2167;1;1;4.0054;4.0278;4.4979;5.7268;8.7202;24.0384;7.7753;4.4215;3.8451
97.313;1.6237;1;1;3.9173;4.0996;4.9058;6.9828;23.6316;14.7508;4.8435;3.7161;3.7547
87.02;1.4518;1;0;4.2782;4.8811;6.5336;21.9291;14.2598;4.601;3.1764;2.8772;3.2262
64.9029;1.0822;1;0;4.4974;4.9861;6.7965;19.8693;12.5098;3.8293;2.6737;2.3149;2.4155
64.9238;1.0822;1;0;4.6041;5.0398;21.8794;17.7132;10.7598;3.7627;2.2939;1.8266;1.9205
6.4905;0.1082;0;0;4.6068;5.051;21.3252;17.4976;10.5848;3.742;2.2599;1.8807;1.8832
0;0;0;0;4.6068;5.051;21.3252;17.4976;10.5848;3.742;2.2599;1.8807;1.8832
0;0;0;0;4.6068;5.051;21.3252;17.4976;10.5848;3.742;2.2599;1.8807;1.8832
0;0;0;0;4.6068;5.051;21.3252;17.4976;10.5848;3.742;2.2599;1.8807;1.8832
0;0;0;0;4.6068;5.051;21.3252;17.4976;10.5848;3.742;2.2599;1.8807;1.8832
0;0;0;0;4.6068;5.051;21.3252;17.4976;10.5848;3.742;2.2599;1.8807;1.8832
0;0;0;0;4.6068;5.051;21.3252;17.4976;10.5848;3.742;2.2599;1.8807;1.8832
0;0;0;0;4.6068;5.051;21.3252;17.4976;10.5848;3.742;2.2599;1.8807;1.8832
0;0;0;0;4.6068;5.051;21.3252;17.4976;10.5848;3.742;2.2599;1.8807;1.8832
0;0;0;0;4.6068;5.051;21.3252;17.4976;10.5848;3.742;2.2599;1.8807;1.8832
0;0;0;0;4.6068;5.051;21.3252;17.4976;10.5848;3.742;2.2599;1.8807;1.8832
0;0;0;0;4.6068;5.051;21.3252;17.4976;10.5848;3.742;2.2599;1.8807;1.8832
0;0;0;0;4.6068;5.051;21.3252;17.4976;10.5848;3.742;2.2599;1.8807;1.8832
38.9968;0.6493;1;0;4.6214;5.2393;19.6028;16.3564;9.5348;3.6486;2.114;1.7114;1.685
66.5457;1.108;1;-1;4.6091;5.3428;24.4176;15.8744;9.5023;4.9092;2.4631;1.7674;1.5796
84.5818;1.4084;1;0;4.3874;4.5853;7.8082;15.9443;12.1184;7.3963;4.5724;2.9933;2.3363
94.4441;1.5726;1;-1;4.13;4.3573;6.6978;16.1835;12.6844;7.9433;5.433;4.0264;3.2608
102.8953;1.7151;1;-1;3.7932;3.6149;4.4284;8.2753;12.9097;10.8844;7.1883;5.4021;4.5696
115.1682;1.9216;1;0;3.1349;3.1658;3.9421;6.8551;11.8546;9.686;7.8438;5.8389;5.1737
104.7714;1.7464;1;0;2.861;3.0113;3.84;33.2375;10.1047;8.2978;7.2679;5.9222;5.3614
104.8806;1.7463;1;0;2.7539;2.9322;3.7244;31.9564;8.3547;6.8086;6.4828;6.0176;5.4512
103.9259;1.7305;1;-1;2.5184;2.4403;2.8053;13.4165;16.2147;5.9244;5.385;5.5135;5.6649
94.8632;1.5796;1;-1;1.8599;1.5687;2.1339;8.6175;26.3167;13.8941;5.0417;4.5415;5.0117
80.948;1.3479;1;0;1.3678;1.7474;2.9981;6.753;9.7764;15.2165;9.8604;4.2507;4.2208
79.5066;1.3267;1;0;1.9945;2.5115;3.7426;5.8464;8.0264;26.59;9.7916;5.9566;3.934
93.0879;1.5524;1;1;3.0642;3.6735;4.6163;5.7583;22.8861;9.8836;7.7765;5.6173;4.0155
99.1637;1.6537;1;0;3.7963;3.9934;4.447;19.0452;10.9406;7.441;6.2907;5.2302;4.1808
101.5072;1.6919;1;0;3.6457;3.437;4.3501;17.8669;9.1906;6.1807;5.3933;5.071;4.8232
107.3816;1.7916;1;-1;3.0461;2.5709;3.2596;12.0908;17.0573;6.6367;4.8974;4.5436;4.7375
82.6137;1.3781;1;0;1.9667;2.0351;2.9502;8.0775;13.891;17.1113;4.9851;4.175;4.2708
79.6808;1.3268;1;0;2.0069;2.4073;3.7749;7.7921;12.141;15.1233;5.2241;3.8496;3.8241
79.5734;1.3268;1;1;2.482;3.0281;4.493;7.427;10.6041;13.3742;18.5466;3.7961;3.522
89.9524;1.501;1;1;3.7759;4.8589;6.6886;8.8258;10.9869;14.6744;4.2466;3.1498;3.1956
100.903;1.6821;1;0;4.7893;5.6086;6.7918;8.0333;9.9625;13.8256;4.4517;2.8423;2.6879
101.8591;1.6994;1;1;5.3512;5.7613;6.2645;7.152;9.1033;14.4146;20.5313;2.7915;2.5718
104.5264;1.7423;1;1;5.6493;5.6053;6.0507;7.3747;10.4914;22.3962;3.6727;2.6238;2.2512
100.3814;1.6749;1;0;5.3657;5.1946;5.6464;7.03;26.1164;18.0646;4.0714;2.5744;2.2642
98.7814;1.6476;1;1;4.8163;4.688;5.1986;6.6897;33.4955;14.5319;3.9989;2.7244;2.3784
86.421;1.4408;1;0;4.5524;4.8018;5.9489;32.1881;14.3319;5.3244;2.7969;2.2333;2.1794
74.9489;1.2503;1;0;4.4431;4.607;6.3188;30.447;12.5819;5.9096;2.7819;2.1228;1.9911
74.9961;1.2503;1;0;4.2572;4.6014;14.9336;28.6734;10.8319;5.9546;2.9687;2.1548;1.9613
75.0919;1.2503;1;0;4.2504;5.375;15.2828;26.8251;9.0819;5.4733;3.2285;2.3406;2.0637
81.0414;1.3514;1;-1;4.2164;4.886;10.6636;17.0248;10.8918;6.676;4.5181;3.2603;2.691
97.4121;1.6237;1;-1;3.9858;4.1128;5.7777;11.5415;24.5762;8.6012;5.9281;4.5851;3.8272
103.5541;1.7263;1;0;3.7289;4.1318;6.0187;10.1533;23.0027;8.7364;5.8072;4.7307;4.3151
113.9081;1.9;1;0;3.8555;4.4816;6.617;8.885;21.0777;18.5124;5.3854;4.5189;4.3679
103.6284;1.7273;1;0;4.1468;4.8593;6.3181;7.6815;19.3276;17.3296;4.7721;4.2131;4.1718
103.343;1.7241;1;1;4.6461;5.1983;5.7649;6.8998;17.1988;15.192;4.1546;3.7522;3.8804
96.0413;1.6025;1;1;5.1272;5.1951;5.959;15.6679;14.0666;7.1904;2.7909;2.902;3.4409
87.6529;1.4627;1;0;4.8493;4.7433;5.5484;13.8742;12.3166;8.1851;2.86;1.9998;2.2482
96.4601;1.6089;1;0;4.3537;4.3033;13.9959;11.8946;10.3916;7.7807;3.7848;2.3957;2.0015
96.6041;1.6119;1;-1;3.935;4.1282;12.3352;10.1044;8.7257;7.1675;4.8054;3.2124;2.5744
97.3369;1.6237;1;-1;3.582;3.4258;13.6451;9.7637;8.0128;7.0273;6.1268;5.039;3.9972
104.5262;1.7404;1;-1;3.0011;2.7565;4.3235;10.2829;7.5665;6.3354;5.8469;5.5448;5.3784
100.7314;1.6773;1;-1;2.2403;2.1447;2.8771;13.7291;7.7407;5.9072;5.1702;5.0432;5.3051
86.3818;1.4408;1;-1;1.6127;1.5638;1.9201;20.7726;9.7296;6.0798;4.8439;4.4636;4.641
72.7635;1.2142;1;0;1.3236;1.5054;2.3368;19.1201;8.6505;5.2159;4.1611;3.8766;4.1328
72.5973;1.2102;1;-1;1.685;2.1274;4.1899;18.4615;6.9005;4.1466;3.3378;3.1729;3.4674
65.0102;1.0846;1;-1;1.7444;1.9301;2.7004;6.3672;17.5521;5.7203;3.5022;2.8823;2.8155
36.3336;0.6057;1;0;1.7481;1.9297;2.639;5.3638;14.4841;18.9812;3.6113;2.8331;2.6908
35.3821;0.5899;1;0;1.8575;2.0729;2.8211;5.437;12.7341;17.1812;3.6414;2.7554;2.579
38.8901;0.6489;1;0;1.9902;2.2081;2.9354;5.2571;10.8091;15.1175;4.3982;2.8394;2.5559
35.3436;0.5899;1;1;2.0886;2.3196;3.0272;5.1449;9.4753;13.409;15.8657;3.1712;2.6724
52.0213;0.8679;1;1;2.7231;3.3066;4.825;7.6938;11.0667;13.4617;16.7892;2.811;2.5297
77.8926;1.2993;1;0;3.8673;4.8312;6.4819;8.7718;10.8852;13.407;4.0586;2.5126;2.278
85.8457;1.4309;1;1;4.4474;5.0111;6.0771;7.6305;9.1352;11.3512;16.6129;3.1567;2.4273
93.1837;1.555;1;1;5.2234;5.6798;6.5169;7.4288;9.029;12.3483;25.9575;2.8356;2.4465
113.6637;1.8963;1;0;5.5961;5.6985;5.8972;6.6395;8.4335;26.812;19.6748;3.1844;2.3481
104.5057;1.7429;1;1;5.359;5.108;5.4181;6.5291;9.2612;22.2571;5.7825;3.0377;2.5586
98.6915;1.6433;1;0;4.8402;4.826;5.4617;7.207;22.4629;14.1433;3.6427;2.6712;2.4382
92.8867;1.5487;1;1;4.4677;4.3719;4.8876;6.5499;20.3397;12.9649;4.325;2.8677;2.509
83.7596;1.3976;1;0;4.1937;4.2699;5.1319;19.7141;14.6566;8.1911;3.4918;2.5806;2.3886
79.6808;1.3268;1;0;3.9238;3.9805;5.3539;17.9624;12.9065;7.9581;3.8709;2.7038;2.4118
79.5431;1.3268;1;0;3.6464;3.9982;11.8253;16.1644;11.1565;7.313;4.3357;2.9939;2.5863
88.382;1.4716;1;-1;3.3537;3.3255;4.5574;21.5735;13.958;9.3908;6.603;4.7361;3.6708
100.9953;1.6817;1;0;2.815;2.868;3.8477;23.5481;13.0138;10.6238;7.3145;5.8294;4.8917
102.4258;1.7055;1;0;2.6407;2.9742;4.4687;21.2536;11.2638;9.458;6.8798;5.7816;5.325
103.5163;1.7236;1;0;2.6023;2.8481;3.8993;23.9126;10.2293;8.9922;7.439;5.9642;5.5848
104.6678;1.7464;1;0;2.6726;2.9981;4.1264;20.6688;8.4793;7.5508;6.7723;5.8064;5.5442
104.7641;1.7473;1;-1;2.6665;2.7966;3.49;30.8871;8.4577;6.2691;6.0127;5.8074;5.5553
102.8193;1.7155;1;-1;2.3249;2.2807;8.3276;26.6537;14.8477;5.2886;4.8538;5.1178;5.5843
96.1204;1.6025;1;-1;1.6927;2.0067;4.1997;9.1139;26.3735;12.6406;4.4395;3.9744;4.4413
78.3578;1.3068;1;0;1.7646;2.1071;3.1569;5.7325;8.4117;26.2258;10.8508;5.0458;3.7396
70.8263;1.181;1;1;2.2645;2.7019;3.7611;5.4473;7.2594;25.4962;9.8013;7.0299;4.0724
86.3885;1.4408;1;1;3.2647;3.8125;4.5274;5.6238;22.8192;9.3179;7.4503;5.7175;4.1163
99.9107;1.6655;1;0;3.8011;3.8518;4.225;18.6949;10.5933;7.14;6.1137;5.2841;4.3943
101.4118;1.692;1;0;3.4564;3.2337;5.2065;17.5166;8.8432;5.871;5.1753;4.9664;4.8745
111.4824;1.8596;1;-1;2.8548;3.3714;9.2517;15.5528;18.7046;4.6812;4.0556;4.0826;4.5433
93.1052;1.555;1;-1;2.6328;3.0202;5.0381;10.5246;14.4302;17.423;3.8198;3.3624;3.5311
73.7227;1.2296;1;0;2.4499;2.6923;3.6512;6.3865;10.5046;13.4101;16.7652;3.6918;3.2479
68.6591;1.1456;1;1;2.8149;3.3645;4.802;7.4103;10.2837;12.8266;17.2267;3.6107;3.1979
97.9625;1.6337;1;0;4.1619;5.1341;6.7108;8.5493;10.5329;14.0589;4.2483;2.9692;2.9031
98.7458;1.6462;1;1;4.881;5.5492;6.5178;7.5996;9.3947;13.0625;24.8155;2.9613;2.6778
103.7624;1.7314;1;1;5.6961;5.9635;6.4516;7.6553;10.3308;60.9235;3.6346;2.4048;2.3951
113.2845;1.8901;1;0;5.7524;5.5702;5.9712;7.2573;10.6202;20.8031;3.9388;2.4357;2.1723
100.1274;1.6709;1;1;5.2263;5.1781;5.7931;7.5135;57.6162;14.3841;3.3434;2.3286;2.1177
86.6089;1.4445;1;0;5.0464;5.2646;6.3101;28.0852;15.7365;4.6302;2.402;1.9066;1.851
79.5278;1.3268;1;0;4.9018;4.9868;6.1037;27.5317;13.9865;5.6308;2.4239;1.8255;1.6977
79.5524;1.3268;1;0;4.636;4.7051;6.7904;27.2527;12.2365;6.3814;2.6865;1.9134;1.7152
84.6186;1.4113;1;0;4.2686;4.1906;5.8386;20.7183;13.5289;8.2758;4.5876;2.7554;2.1921
89.6604;1.4929;1;0;3.8482;4.2537;8.6179;19.9913;11.7789;7.4209;4.9172;3.4553;2.6683
89.9955;1.5014;1;-1;3.8322;4.5051;8.8612;16.989;12.668;7.1378;5.1774;4.0239;3.4285
99.5524;1.6611;1;-1;3.6152;3.8055;5.2286;10.5851;16.8756;10.171;6.3206;5.0095;4.3964
104.5563;1.7448;1;0;3.3876;3.665;5.0135;8.8952;13.8686;43.6863;6.4937;5.1885;4.7741
104.704;1.7464;1;0;3.4048;3.804;5.2368;7.9989;12.1186;42.3218;6.3101;5.0586;4.8063
102.812;1.7148;1;0;4.1896;5.2412;6.8906;9.7058;32.2301;7.2865;4.6369;4.303;4.6044
98.4104;1.6408;1;0;4.7889;5.4002;6.4787;8.7599;30.4801;19.5526;4.0975;3.6611;3.9342
107.3637;1.7919;1;1;5.0889;5.4026;6.4155;8.8089;36.8356;7.0372;3.4282;2.9282;3.151
87.6389;1.4611;1;0;5.2295;5.5292;6.6399;9.6155;20.636;5.0901;2.7217;2.2696;2.3779
94.3382;1.5739;1;0;5.1239;5.2395;6.1125;10.5539;18.711;5.867;2.6698;2.0373;1.8473
85.8349;1.4308;1;0;4.8892;4.8672;5.5703;20.8995;16.961;8.8862;2.9205;2.0882;1.8848
85.8324;1.4308;1;0;4.5242;4.4122;5.1771;20.2255;15.211;8.9573;3.5027;2.323;2.0228
85.7805;1.4308;1;0;4.059;4.0012;5.3952;19.6154;13.461;8.412;4.3894;2.769;2.3102
85.7548;1.4308;1;0;3.676;3.9967;8.3508;19.4629;11.711;7.5907;4.873;3.3406;2.7417
85.762;1.4308;1;-1;3.7429;4.7785;11.9133;25.9113;9.961;6.6191;4.8109;3.7014;3.1955
93.2884;1.555;1;-1;3.6121;4.0583;6.4394;11.9993;23.7489;8.121;5.5678;4.6894;4.084
100.572;1.6766;1;0;3.7801;4.5711;7.6017;10.9222;21.9989;7.294;5.2847;4.5339;4.3345
100.6655;1.6782;1;-1;4.1108;4.9493;7.202;9.3281;20.5591;17.1927;4.9262;4.25;4.1981
104.1365;1.7373;1;0;4.0311;4.4036;5.6174;6.9087;8.8566;18.2817;6.0873;4.3035;4.1691
115.1133;1.9167;1;1;4.4524;4.8747;5.353;6.3241;17.0597;15.457;5.0256;3.9201;3.9977
97.5167;1.6237;1;1;4.7489;4.7499;5.3765;15.5325;14.2012;9.9866;3.2626;3.0866;3.46
92.0338;1.5324;1;0;4.5003;4.5656;5.8934;13.1239;11.4911;6.8839;2.8911;2.1302;2.3331
90.0379;1.4992;1;-1;4.1941;4.3525;13.1554;11.2417;9.7366;6.951;3.5853;2.4042;2.0587
101.7807;1.6947;1;-1;3.8367;3.512;4.7872;10.7575;9.1529;8.0053;6.4886;4.5203;3.3515
113.8854;1.8963;1;0;2.9372;2.7814;14.5865;9.7837;7.8959;6.9919;6.4246;5.8571;4.9815
104.7278;1.7438;1;-1;2.4612;2.8561;14.7082;8.5678;6.5555;5.702;5.4622;5.4308;5.5491
112.8562;1.8792;1;-1;2.2529;2.5659;21.687;10.0746;6.2489;4.8795;4.4039;4.454;4.9533
90.1451;1.501;1;-1;2.0462;2.2768;3.8046;23.093;7.0657;4.6637;3.8106;3.6029;3.8902
68.6208;1.1426;1;-1;1.7958;1.915;2.5906;8.3309;22.6273;5.4766;3.8401;3.3081;3.2845
44.7853;0.7457;1;0;1.5695;1.6763;2.2485;5.0414;18.6662;6.3036;3.9323;3.2401;3.127
41.7419;0.695;1;0;1.5984;1.791;2.5091;5.9432;16.9163;6.0901;3.6397;2.9925;2.9232
41.6948;0.695;1;0;1.7716;2.031;2.9023;6.4611;15.1663;6.6757;3.4004;2.7526;2.6831
41.7419;0.695;1;0;2.0118;2.3039;3.2593;6.6072;13.4163;17.0425;3.2877;2.5682;2.4676
