left
0, 0.0, 0, 
-99.99999999999994, 0.0, 0.0,
-99.99999999999994, 0.0, 0.0,
-99.99999999999994, 0.0, 0.0,
-99.99999999999994, 0.0, 0.0,
-99.99999999999994, 0.0, 0.0,
-99.99999999999994, 0.0, 0.0,
-99.99999999999994, 0.0, 0.0,
-99.99999999999994, 0.0, 0.0,
-99.99999999999994, 0.0, 0.0,
-99.99999999999994, 0.0, 0.0,
-99.99999999999994, 0.0, 0.0,
-99.99999999999994, 0.0, 0.0,
-99.99999999999994, 0.0, 0.0,
-99.99999999999994, 0.0, 0.0,
-99.99999999999994, 0.0, 0.0,
-99.99999999999994, 0.0, 0.0,
-99.99999999999994, 0.0, 0.0,
-99.99999999999994, 0.0, 0.0,
-99.99999999999994, 0.0, 0.0,
-99.99999999730835, 0.0, 0.0,
-99.9999999987126, 0.0, 0.0,
-99.99999928358167, 0.0, 0.0,
-99.99999002061118, 0.0, 0.0,
-99.99991791689894, 0.0, 0.0,
-99.9976094741001, 0.0, 0.0,
-99.99059538913012, 0.0, 0.0,
-99.95889016832942, 0.0, 0.0,
-99.58254420820705, 0.0, 0.0,
-99.82029897000855, 0.0, 0.0,
-98.80274848174378, 0.0, 0.0,
-96.56631617970748, 0.0, 0.0,
-96.18479575523054, 0.0, 0.0,
-90.1522909781639, 0.0, 0.0,
-84.9905364703001, 0.0, 0.0,
-74.58134171671, 0.0, 0.0,
-81.4697981114816, 0.0, 0.0,
-79.4108867905351, 0.0, 0.0,
-68.618940391, 0.0, 0.0,
-46.8559, 0.0, 0.0,
-34.39, 0.0, 0.0,
-34.39, 0.0, 0.0,
-27.1, 0.0, 0.0,
-34.39, 0.0, 0.0,
-10.0, 0.0, 0.0,
-27.1, 0.0, 0.0,
-27.1, 0, 0.0,
0, 0.0, 0.0,
-19.0, 0.0, 0.0,
0, 0.0, 0.0,
-19.0, 0.0, 0,
-19.0, 0, 0,
0, 0, 0,
0, 0, 0.0,
0, 0.0, 0.0,
0, 0.0, 0,
-10.0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0.0,
0, 0.0, 0,
-10.0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0, 
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
right
0, 0.0, 0,
0.0, 0.0, -99.99999999999994,
0.0, 0.0, -99.99999999999994,
0.0, 0.0, -99.99999999999994,
0.0, 0.0, -99.99999999999994,
0.0, 0.0, -99.99999999999994,
0.0, 0.0, -99.99999999999994,
0.0, 0.0, -99.99999999999994,
0.0, 0.0, -99.99999999999994,
0.0, 0.0, -99.99999999999994,
0.0, 0.0, -99.99999999999994,
0.0, 0.0, -99.99999999999994,
0.0, 0.0, -99.99999999999994,
0.0, 0.0, -99.99999999999994,
0.0, 0.0, -99.99999999999994,
0.0, 0.0, -99.99999999999994,
0.0, 0.0, -99.99999999999994,
0.0, 0.0, -99.99999999999994,
0.0, 0.0, -99.9999999999985,
0.0, 0.0, -99.99999998547422,
0.0, 0.0, -99.99999993650428,
0.0, 0.0, -99.9999863108521,
0.0, 0.0, -99.99982838462668,
0.0, 0.0, -99.99907386128689,
0.0, 0.0, -99.99444667132744,
0.0, 0.0, -99.96300115149647, 
0.0, 0.0, -99.92264459898544,
0.0, 0.0, -98.9224736335694,
0.0, 0.0, -99.21448327887208,
0.0, 0.0, -97.21871610556306,
0.0, 0.0, -96.18479575523054,
0.0, 0.0, -92.82102012308148,
0.0, 0.0, -84.9905364703001,
0.0, 0.0, -91.13706188034752,
0.0, 0.0, -68.618940391,
0.0, 0.0, -61.2579511,
0.0, 0.0, -56.953279,
0.0, 0.0, -61.2579511,
0.0, 0.0, -68.618940391,
0.0, 0.0, -56.953279,
0.0, 0.0, -40.951,
0.0, 0.0, -19.0,
0.0, 0.0, -19.0,
0.0, 0.0, 0,
0.0, 0.0, -40.951,
0, 0.0, -34.39,
0.0, 0.0, -27.1,
0.0, 0.0, -10.0,
0, 0.0, -10.0,
0, 0, 0,
0.0, 0, 0,
0.0, 0.0, 0,
0.0, 0.0, -19.0,
0, 0, -10.0,
0, 0, 0,
0, 0.0, 0,
0, 0, 0,
0, 0, -10.0,
0.0, 0, 0,
0, 0, 0,
0, 0.0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0, 
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
0, 0, 0,
